일자,요일,도로명,링크아이디,검지기아이디,지점명,방향,시점명,종점명,00시,01시,02시,03시,04시,05시,06시,07시,08시,09시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시
2021-02-02,화,송도바이오대로,1650257402,SDTRVCT00100015,제4교,하행,송도바이오대로2,포스코글로벌R&D센터,129,73,31,25,65,98,321,735,1448,2145,1257,968,817,865,851,804,797,820,1212,1676,1233,770,635,255
2021-02-03,수,송도바이오대로,1650257402,SDTRVCT00100015,제4교,하행,송도바이오대로2,포스코글로벌R&D센터,151,74,32,42,64,96,325,776,1516,2052,1123,879,880,758,892,799,805,970,1558,1804,593,632,398,217
2021-02-04,목,송도바이오대로,1650257402,SDTRVCT00100015,제4교,하행,송도바이오대로2,포스코글로벌R&D센터,124,71,45,35,84,105,291,690,1257,1752,1243,995,913,798,961,862,789,858,1267,1488,1143,617,566,271
2021-02-05,금,송도바이오대로,1650257402,SDTRVCT00100015,제4교,하행,송도바이오대로2,포스코글로벌R&D센터,131,79,35,43,64,115,320,762,1524,2012,1233,884,892,833,1015,924,928,1013,1408,1707,1259,884,680,357
2021-02-06,토,송도바이오대로,1650257402,SDTRVCT00100015,제4교,하행,송도바이오대로2,포스코글로벌R&D센터,189,103,63,39,53,89,231,437,514,552,649,598,711,747,954,1026,904,904,852,748,403,353,438,236
2021-02-07,일,송도바이오대로,1650257402,SDTRVCT00100015,제4교,하행,송도바이오대로2,포스코글로벌R&D센터,144,91,48,36,33,54,125,229,250,272,370,389,477,613,799,828,853,816,710,623,469,389,353,189
2021-02-08,월,송도바이오대로,1650257402,SDTRVCT00100015,제4교,하행,송도바이오대로2,포스코글로벌R&D센터,104,67,27,30,64,121,346,833,1552,2108,1211,901,930,803,960,918,946,996,1402,1675,1317,838,569,278
2021-02-09,화,송도바이오대로,1650257402,SDTRVCT00100015,제4교,하행,송도바이오대로2,포스코글로벌R&D센터,174,104,47,48,69,118,333,733,1518,2199,1397,987,996,848,1009,914,917,858,1328,1679,1053,844,690,317
2021-02-10,수,송도바이오대로,1650257402,SDTRVCT00100015,제4교,하행,송도바이오대로2,포스코글로벌R&D센터,174,98,41,46,59,102,289,545,1461,2028,1061,864,801,832,957,943,1076,1189,1608,1674,1053,561,502,252
2021-02-11,목,송도바이오대로,1650257402,SDTRVCT00100015,제4교,하행,송도바이오대로2,포스코글로벌R&D센터,160,99,47,42,53,92,135,142,274,312,316,380,452,596,616,694,736,688,548,497,373,349,328,163
2021-02-12,금,송도바이오대로,1650257402,SDTRVCT00100015,제4교,하행,송도바이오대로2,포스코글로벌R&D센터,96,42,33,18,34,40,96,53,170,202,201,283,349,464,577,566,578,560,513,406,317,216,414,186
2021-02-13,토,송도바이오대로,1650257402,SDTRVCT00100015,제4교,하행,송도바이오대로2,포스코글로벌R&D센터,127,56,35,17,26,37,91,90,176,162,148,257,539,675,999,1149,1276,1010,789,645,437,440,397,226
2021-02-14,일,송도바이오대로,1650257402,SDTRVCT00100015,제4교,하행,송도바이오대로2,포스코글로벌R&D센터,157,87,42,23,35,44,87,111,227,220,316,374,476,637,858,844,830,712,653,521,405,359,333,184
2021-02-15,월,송도바이오대로,1650257402,SDTRVCT00100015,제4교,하행,송도바이오대로2,포스코글로벌R&D센터,105,84,33,32,81,128,316,747,1443,2100,956,823,740,687,801,819,856,870,1235,1676,591,616,489,255
2021-02-16,화,송도바이오대로,1650257402,SDTRVCT00100015,제4교,하행,송도바이오대로2,포스코글로벌R&D센터,137,73,46,41,74,110,349,818,1476,2219,1092,871,744,750,769,826,770,844,1273,1660,1210,639,485,310
2021-02-17,수,송도바이오대로,1650257402,SDTRVCT00100015,제4교,하행,송도바이오대로2,포스코글로벌R&D센터,142,90,35,40,69,120,305,691,1515,2231,1170,937,804,780,846,836,878,930,1333,1762,1233,715,471,286
2021-02-18,목,송도바이오대로,1650257402,SDTRVCT00100015,제4교,하행,송도바이오대로2,포스코글로벌R&D센터,172,94,45,38,75,141,322,721,1429,2079,1286,957,895,770,896,848,851,903,1346,1728,734,677,536,352
2021-02-19,금,송도바이오대로,1650257402,SDTRVCT00100015,제4교,하행,송도바이오대로2,포스코글로벌R&D센터,153,105,60,50,68,123,307,816,1469,2161,1272,933,936,902,973,919,975,1122,1405,1786,1322,836,561,386
2021-02-20,토,송도바이오대로,1650257402,SDTRVCT00100015,제4교,하행,송도바이오대로2,포스코글로벌R&D센터,213,119,65,50,61,119,237,510,534,657,714,668,786,919,1125,1244,1244,963,975,763,613,452,416,277
2021-02-21,일,송도바이오대로,1650257402,SDTRVCT00100015,제4교,하행,송도바이오대로2,포스코글로벌R&D센터,170,106,51,36,52,69,156,255,296,349,373,516,670,842,1074,981,959,837,709,659,387,343,384,221
2021-02-22,월,송도바이오대로,1650257402,SDTRVCT00100015,제4교,하행,송도바이오대로2,포스코글로벌R&D센터,138,79,37,41,93,126,347,889,1575,2277,1245,902,765,752,876,843,909,884,1331,1718,1218,689,505,330
2021-02-23,화,송도바이오대로,1650257402,SDTRVCT00100015,제4교,하행,송도바이오대로2,포스코글로벌R&D센터,153,85,53,41,74,136,332,756,1540,2251,1190,914,836,770,909,900,806,911,1298,1606,1100,744,507,344
2021-02-24,수,송도바이오대로,1650257402,SDTRVCT00100015,제4교,하행,송도바이오대로2,포스코글로벌R&D센터,189,112,46,40,76,128,323,747,1514,2224,1242,801,876,887,970,942,866,962,1478,1756,1235,778,304,351
2021-02-25,목,송도바이오대로,1650257402,SDTRVCT00100015,제4교,하행,송도바이오대로2,포스코글로벌R&D센터,180,36,38,49,103,139,352,765,1559,2184,1290,928,827,763,950,876,929,927,1260,1596,1167,770,574,384
2021-02-26,금,송도바이오대로,1650257402,SDTRVCT00100015,제4교,하행,송도바이오대로2,포스코글로벌R&D센터,216,118,57,64,72,124,289,772,1471,2163,1149,1017,1051,955,973,933,978,1026,1456,1890,1286,803,641,423
2021-02-27,토,송도바이오대로,1650257402,SDTRVCT00100015,제4교,하행,송도바이오대로2,포스코글로벌R&D센터,248,115,62,44,69,107,211,424,514,625,630,666,796,938,1119,1128,1122,996,1057,812,634,424,415,267
2021-02-28,일,송도바이오대로,1650257402,SDTRVCT00100015,제4교,하행,송도바이오대로2,포스코글로벌R&D센터,209,132,50,46,59,64,150,270,310,348,405,488,613,846,1070,1164,1085,863,790,604,324,428,378,288
2021-02-01,월,송도문화로,1650255500,SDTRVCT00100016,글로벌캠퍼스,상행,인천글로벌캠퍼스,송도에듀포레푸르지오,47,11,14,7,4,14,53,62,118,391,239,134,185,185,156,204,236,329,583,732,508,314,224,108
2021-02-02,화,송도문화로,1650255500,SDTRVCT00100016,글로벌캠퍼스,상행,인천글로벌캠퍼스,송도에듀포레푸르지오,55,26,19,10,11,20,37,38,113,380,232,163,195,211,186,192,281,318,608,757,519,367,275,154
2021-02-03,수,송도문화로,1650255500,SDTRVCT00100016,글로벌캠퍼스,상행,인천글로벌캠퍼스,송도에듀포레푸르지오,65,32,20,4,5,16,31,39,122,384,221,154,186,183,177,185,243,357,675,730,230,306,195,120
2021-02-04,목,송도문화로,1650255500,SDTRVCT00100016,글로벌캠퍼스,상행,인천글로벌캠퍼스,송도에듀포레푸르지오,65,18,14,8,6,15,38,31,99,303,247,155,176,187,174,180,263,325,564,669,475,268,256,114
2021-02-05,금,송도문화로,1650255500,SDTRVCT00100016,글로벌캠퍼스,상행,인천글로벌캠퍼스,송도에듀포레푸르지오,63,27,17,16,12,19,43,43,124,362,209,153,217,217,193,231,333,415,633,692,512,358,274,161
2021-02-06,토,송도문화로,1650255500,SDTRVCT00100016,글로벌캠퍼스,상행,인천글로벌캠퍼스,송도에듀포레푸르지오,81,45,21,10,8,9,27,35,72,118,184,156,281,258,333,358,362,397,343,298,185,127,194,74
2021-02-07,일,송도문화로,1650255500,SDTRVCT00100016,글로벌캠퍼스,상행,인천글로벌캠퍼스,송도에듀포레푸르지오,57,40,29,7,4,9,14,21,42,72,105,137,186,254,279,292,313,378,324,270,194,163,150,65
2021-02-08,월,송도문화로,1650255500,SDTRVCT00100016,글로벌캠퍼스,상행,인천글로벌캠퍼스,송도에듀포레푸르지오,32,25,7,8,5,18,41,54,128,423,239,141,218,188,162,222,276,367,558,736,555,387,257,140
2021-02-09,화,송도문화로,1650255500,SDTRVCT00100016,글로벌캠퍼스,상행,인천글로벌캠퍼스,송도에듀포레푸르지오,76,40,15,8,7,17,41,51,126,412,270,185,218,237,222,219,302,297,570,692,373,391,312,148
2021-02-10,수,송도문화로,1650255500,SDTRVCT00100016,글로벌캠퍼스,상행,인천글로벌캠퍼스,송도에듀포레푸르지오,90,41,19,14,6,20,38,40,129,401,212,182,232,260,268,308,405,542,632,660,443,224,189,104
2021-02-11,목,송도문화로,1650255500,SDTRVCT00100016,글로벌캠퍼스,상행,인천글로벌캠퍼스,송도에듀포레푸르지오,61,39,24,18,8,13,35,20,41,91,112,138,177,221,229,286,296,289,241,221,144,134,124,76
2021-02-12,금,송도문화로,1650255500,SDTRVCT00100016,글로벌캠퍼스,상행,인천글로벌캠퍼스,송도에듀포레푸르지오,42,16,8,6,22,6,8,25,34,71,71,96,135,172,168,231,215,252,236,179,136,105,181,90
2021-02-13,토,송도문화로,1650255500,SDTRVCT00100016,글로벌캠퍼스,상행,인천글로벌캠퍼스,송도에듀포레푸르지오,64,20,13,8,4,5,25,5,29,41,38,89,197,254,326,392,464,404,329,234,185,172,172,119
2021-02-14,일,송도문화로,1650255500,SDTRVCT00100016,글로벌캠퍼스,상행,인천글로벌캠퍼스,송도에듀포레푸르지오,67,40,23,10,5,12,30,9,36,42,87,124,184,218,309,278,332,284,254,184,178,162,120,66
2021-02-15,월,송도문화로,1650255500,SDTRVCT00100016,글로벌캠퍼스,상행,인천글로벌캠퍼스,송도에듀포레푸르지오,35,27,10,11,6,12,37,50,126,406,200,164,178,187,179,211,269,357,573,707,239,310,227,142
2021-02-16,화,송도문화로,1650255500,SDTRVCT00100016,글로벌캠퍼스,상행,인천글로벌캠퍼스,송도에듀포레푸르지오,60,29,22,10,13,16,29,44,131,420,211,161,181,177,171,191,219,300,561,716,521,324,244,187
2021-02-17,수,송도문화로,1650255500,SDTRVCT00100016,글로벌캠퍼스,상행,인천글로벌캠퍼스,송도에듀포레푸르지오,56,31,18,8,8,15,33,29,137,400,214,176,206,211,183,207,264,366,574,769,521,359,210,160
2021-02-18,목,송도문화로,1650255500,SDTRVCT00100016,글로벌캠퍼스,상행,인천글로벌캠퍼스,송도에듀포레푸르지오,74,43,18,4,13,12,30,45,133,368,232,176,213,196,194,203,276,334,610,725,347,300,252,176
2021-02-19,금,송도문화로,1650255500,SDTRVCT00100016,글로벌캠퍼스,상행,인천글로벌캠퍼스,송도에듀포레푸르지오,59,50,19,10,8,18,38,38,128,354,248,205,233,249,222,245,340,431,659,710,573,370,226,212
2021-02-20,토,송도문화로,1650255500,SDTRVCT00100016,글로벌캠퍼스,상행,인천글로벌캠퍼스,송도에듀포레푸르지오,88,53,30,17,9,18,32,39,60,153,177,190,333,364,389,445,525,394,371,357,257,174,168,120
2021-02-21,일,송도문화로,1650255500,SDTRVCT00100016,글로벌캠퍼스,상행,인천글로벌캠퍼스,송도에듀포레푸르지오,64,40,28,20,4,12,28,31,40,70,97,174,242,325,348,377,342,340,293,273,157,149,144,96
2021-02-22,월,송도문화로,1650255500,SDTRVCT00100016,글로벌캠퍼스,상행,인천글로벌캠퍼스,송도에듀포레푸르지오,51,28,11,6,10,8,54,65,140,375,233,172,182,185,183,209,282,345,574,750,537,328,248,161
2021-02-23,화,송도문화로,1650255500,SDTRVCT00100016,글로벌캠퍼스,상행,인천글로벌캠퍼스,송도에듀포레푸르지오,50,36,13,12,13,9,30,40,113,386,228,155,232,207,183,254,248,357,583,691,474,327,261,157
2021-02-24,수,송도문화로,1650255500,SDTRVCT00100016,글로벌캠퍼스,상행,인천글로벌캠퍼스,송도에듀포레푸르지오,76,39,23,9,11,19,32,44,115,336,221,159,261,232,223,210,274,392,609,744,503,342,136,195
2021-02-25,목,송도문화로,1650255500,SDTRVCT00100016,글로벌캠퍼스,상행,인천글로벌캠퍼스,송도에듀포레푸르지오,95,21,11,12,13,16,32,43,119,349,229,189,226,213,216,233,291,370,540,713,489,315,281,181
2021-02-26,금,송도문화로,1650255500,SDTRVCT00100016,글로벌캠퍼스,상행,인천글로벌캠퍼스,송도에듀포레푸르지오,86,45,12,19,11,20,45,38,125,339,216,161,235,250,244,225,321,426,615,729,515,331,304,185
2021-02-27,토,송도문화로,1650255500,SDTRVCT00100016,글로벌캠퍼스,상행,인천글로벌캠퍼스,송도에듀포레푸르지오,118,36,17,14,12,18,21,31,63,146,146,218,292,388,404,425,429,403,396,316,256,173,208,107
2021-02-28,일,송도문화로,1650255500,SDTRVCT00100016,글로벌캠퍼스,상행,인천글로벌캠퍼스,송도에듀포레푸르지오,65,46,25,12,12,6,26,22,39,62,98,166,208,305,333,424,435,358,362,230,137,181,149,130
2021-03-01,월,테크노파크로,1640137900,SDTRVCT00100001,한국생산기술연구원 맞은편,상행,한국생산기술연구원앞,미추홀타워입구,84,56,35,27,19,16,32,59,116,141,263,379,557,569,582,629,548,522,546,429,392,294,219,155
2021-03-02,화,테크노파크로,1640137900,SDTRVCT00100001,한국생산기술연구원 맞은편,상행,한국생산기술연구원앞,미추홀타워입구,87,37,28,6,13,21,102,231,622,918,455,388,432,427,450,441,554,545,634,607,528,382,42,253
2021-03-03,수,테크노파크로,1640137900,SDTRVCT00100001,한국생산기술연구원 맞은편,상행,한국생산기술연구원앞,미추홀타워입구,24,31,27,15,17,26,114,231,622,560,149,390,412,453,384,460,473,554,595,675,395,284,271,253
2021-03-04,목,테크노파크로,1640137900,SDTRVCT00100001,한국생산기술연구원 맞은편,상행,한국생산기술연구원앞,미추홀타워입구,125,55,31,16,16,27,75,192,555,960,582,478,505,471,461,455,485,562,663,666,479,369,374,256
2021-03-05,금,테크노파크로,1640137900,SDTRVCT00100001,한국생산기술연구원 맞은편,상행,한국생산기술연구원앞,미추홀타워입구,119,58,37,29,9,20,97,199,569,959,532,467,503,482,495,523,532,686,729,723,593,453,346,291
2021-03-06,토,테크노파크로,1640137900,SDTRVCT00100001,한국생산기술연구원 맞은편,상행,한국생산기술연구원앞,미추홀타워입구,102,58,39,24,19,25,43,69,166,280,388,564,609,703,709,758,786,639,663,532,462,332,281,197
2021-03-07,일,테크노파크로,1640137900,SDTRVCT00100001,한국생산기술연구원 맞은편,상행,한국생산기술연구원앞,미추홀타워입구,106,67,27,20,15,14,32,64,100,145,243,428,487,387,523,620,620,629,548,492,427,293,246,161
2021-03-08,월,테크노파크로,1640137900,SDTRVCT00100001,한국생산기술연구원 맞은편,상행,한국생산기술연구원앞,미추홀타워입구,88,31,27,17,17,20,97,227,596,1000,495,400,418,443,427,477,518,556,665,612,467,350,291,254
2021-03-09,화,테크노파크로,1640137900,SDTRVCT00100001,한국생산기술연구원 맞은편,상행,한국생산기술연구원앞,미추홀타워입구,99,49,20,13,10,18,77,206,595,946,514,458,447,407,465,446,510,586,622,620,496,378,369,266
2021-03-10,수,테크노파크로,1640137900,SDTRVCT00100001,한국생산기술연구원 맞은편,상행,한국생산기술연구원앞,미추홀타워입구,135,41,36,22,18,23,74,217,596,1003,538,383,451,454,443,475,503,607,635,674,531,351,359,274
2021-03-11,목,테크노파크로,1640137900,SDTRVCT00100001,한국생산기술연구원 맞은편,상행,한국생산기술연구원앞,미추홀타워입구,130,60,34,22,12,21,82,215,581,952,523,396,452,484,494,476,533,587,661,711,517,421,322,270
2021-03-12,금,테크노파크로,1640137900,SDTRVCT00100001,한국생산기술연구원 맞은편,상행,한국생산기술연구원앞,미추홀타워입구,112,54,32,20,10,16,94,212,580,941,524,455,497,521,519,536,608,696,802,717,570,401,379,292
2021-03-13,토,테크노파크로,1640137900,SDTRVCT00100001,한국생산기술연구원 맞은편,상행,한국생산기술연구원앞,미추홀타워입구,140,71,43,17,19,22,48,93,166,270,430,631,646,753,768,856,835,800,712,629,524,365,311,217
2021-03-14,일,테크노파크로,1640137900,SDTRVCT00100001,한국생산기술연구원 맞은편,상행,한국생산기술연구원앞,미추홀타워입구,114,66,40,22,12,12,26,49,98,137,251,401,509,556,637,712,655,622,539,363,337,305,227,131
2021-03-15,월,테크노파크로,1640137900,SDTRVCT00100001,한국생산기술연구원 맞은편,상행,한국생산기술연구원앞,미추홀타워입구,91,30,30,12,16,31,92,256,605,971,508,452,449,397,484,452,529,566,642,661,480,392,299,271
2021-03-16,화,테크노파크로,1640137900,SDTRVCT00100001,한국생산기술연구원 맞은편,상행,한국생산기술연구원앞,미추홀타워입구,110,39,18,11,11,24,79,252,584,977,518,446,464,403,457,461,547,596,685,636,520,410,333,259
2021-03-17,수,테크노파크로,1640137900,SDTRVCT00100001,한국생산기술연구원 맞은편,상행,한국생산기술연구원앞,미추홀타워입구,124,57,26,23,15,22,79,232,591,1005,524,465,476,470,440,507,515,562,624,707,478,392,351,283
2021-03-18,목,테크노파크로,1640137900,SDTRVCT00100001,한국생산기술연구원 맞은편,상행,한국생산기술연구원앞,미추홀타워입구,113,50,33,16,8,30,81,193,597,950,506,428,465,441,477,444,533,574,629,669,485,404,353,258
2021-03-19,금,테크노파크로,1640137900,SDTRVCT00100001,한국생산기술연구원 맞은편,상행,한국생산기술연구원앞,미추홀타워입구,108,63,28,18,18,34,77,227,565,930,521,498,506,457,472,511,564,674,717,694,530,311,382,309
2021-03-20,토,테크노파크로,1640137900,SDTRVCT00100001,한국생산기술연구원 맞은편,상행,한국생산기술연구원앞,미추홀타워입구,137,65,40,26,11,22,50,73,192,247,416,609,604,717,715,773,626,659,607,526,419,298,274,183
2021-03-21,일,테크노파크로,1640137900,SDTRVCT00100001,한국생산기술연구원 맞은편,상행,한국생산기술연구원앞,미추홀타워입구,117,49,28,12,10,16,25,53,89,151,265,399,483,559,666,673,597,601,532,455,416,281,217,121
2021-03-22,월,테크노파크로,1640137900,SDTRVCT00100001,한국생산기술연구원 맞은편,상행,한국생산기술연구원앞,미추홀타워입구,88,48,23,18,12,27,103,247,623,1004,509,412,401,440,446,483,539,547,665,628,516,332,291,248
